order_id,product_id,unit_price,quantity,discount,_sdc_source_file,_sdc_source_file_mtime,_sdc_source_lineno
10485,2,15.2,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,628
10485,3,8,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,629
10485,55,19.2,30,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,630
10485,70,12,60,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,631
10486,11,16.8,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,632
10486,51,42.4,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,633
10486,74,8,16,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,634
10487,19,7.3,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,635
10487,26,24.9,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,636
10487,54,5.9,24,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,637
10488,59,44,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,638
10488,73,12,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,639
10489,11,16.8,15,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,640
10489,16,13.9,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,641
10490,59,44,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,642
10490,68,10,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,643
10490,75,6.2,36,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,644
10491,44,15.5,15,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,645
10491,77,10.4,7,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,646
10492,25,11.2,60,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,647
10492,42,11.2,20,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,648
10493,65,16.8,15,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,649
10493,66,13.6,10,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,650
10493,69,28.8,10,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,651
10494,56,30.4,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,652
10495,23,7.2,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,653
10495,41,7.7,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,654
10495,77,10.4,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,655
10496,31,10,20,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,656
10497,56,30.4,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,657
10497,72,27.8,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,658
10497,77,10.4,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,659
10498,24,4.5,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,660
10498,40,18.4,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,661
10498,42,14,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,662
10499,28,45.6,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,663
10499,49,20,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,664
10500,15,15.5,12,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,665
10500,28,45.6,8,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,666
10501,54,7.45,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,667
10502,45,9.5,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,668
10502,53,32.8,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,669
10502,67,14,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,670
10503,14,23.25,70,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,671
10503,65,21.05,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,672
10504,2,19,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,673
10504,21,10,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,674
10504,53,32.8,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,675
10504,61,28.5,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,676
10505,62,49.3,3,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,677
10506,25,14,18,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,678
10506,70,15,14,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,679
10507,43,46,15,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,680
10507,48,12.75,15,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,681
10508,13,6,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,682
10508,39,18,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,683
10509,28,45.6,3,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,684
10510,29,123.79,36,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,685
10510,75,7.75,36,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,686
10511,4,22,50,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,687
10511,7,30,50,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,688
10511,8,40,10,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,689
10512,24,4.5,10,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,690
10512,46,12,9,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,691
10512,47,9.5,6,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,692
10512,60,34,12,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,693
10513,21,10,40,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,694
10513,32,32,50,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,695
10513,61,28.5,15,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,696
10514,20,81,39,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,697
10514,28,45.6,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,698
10514,56,38,70,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,699
10514,65,21.05,39,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,700
10514,75,7.75,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,701
10515,9,97,16,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,702
10515,16,17.45,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,703
10515,27,43.9,120,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,704
10515,33,2.5,16,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,705
10515,60,34,84,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,706
10516,18,62.5,25,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,707
10516,41,9.65,80,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,708
10516,42,14,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,709
10517,52,7,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,710
10517,59,55,4,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,711
10517,70,15,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,712
10518,24,4.5,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,713
10518,38,263.5,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,714
10518,44,19.45,9,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,715
10519,10,31,16,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,716
10519,56,38,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,717
10519,60,34,10,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,718
10520,24,4.5,8,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,719
10520,53,32.8,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,720
10521,35,18,3,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,721
10521,41,9.65,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,722
10521,68,12.5,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,723
10522,1,18,40,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,724
10522,8,40,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,725
10522,30,25.89,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,726
10522,40,18.4,25,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,727
10523,17,39,25,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,728
10523,20,81,15,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,729
10523,37,26,18,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,730
10523,41,9.65,6,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,731
10524,10,31,2,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,732
10524,30,25.89,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,733
10524,43,46,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,734
10524,54,7.45,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,735
10525,36,19,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,736
10525,40,18.4,15,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,737
10526,1,18,8,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,738
10526,13,6,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,739
10526,56,38,30,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,740
10527,4,22,50,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,741
10527,36,19,30,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,742
10528,11,21,3,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,743
10528,33,2.5,8,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,744
10528,72,34.8,9,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,745
10529,55,24,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,746
10529,68,12.5,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,747
10529,69,36,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,748
10530,17,39,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,749
10530,43,46,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,750
10530,61,28.5,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,751
10530,76,18,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,752
10531,59,55,2,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,753
10532,30,25.89,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,754
10532,66,17,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,755
10533,4,22,50,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,756
10533,72,34.8,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,757
10533,73,15,24,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,758
10534,30,25.89,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,759
10534,40,18.4,10,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,760
10534,54,7.45,10,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,761
10535,11,21,50,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,762
10535,40,18.4,10,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,763
10535,57,19.5,5,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,764
10535,59,55,15,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,765
10536,12,38,15,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,766
10536,31,12.5,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,767
10536,33,2.5,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,768
10536,60,34,35,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,769
10537,31,12.5,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,770
10537,51,53,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,771
10537,58,13.25,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,772
10537,72,34.8,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,773
10537,73,15,9,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,774
10538,70,15,7,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,775
10538,72,34.8,1,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,776
10539,13,6,8,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,777
10539,21,10,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,778
10539,33,2.5,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,779
10539,49,20,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,780
10540,3,10,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,781
10540,26,31.23,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,782
10540,38,263.5,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,783
10540,68,12.5,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,784
10541,24,4.5,35,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,785
10541,38,263.5,4,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,786
10541,65,21.05,36,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,787
10541,71,21.5,9,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,788
10542,11,21,15,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,789
10542,54,7.45,24,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,790
10543,12,38,30,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,791
10543,23,9,70,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,792
10544,28,45.6,7,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,793
10544,67,14,7,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,794
10545,11,21,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,795
10546,7,30,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,796
10546,35,18,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,797
10546,62,49.3,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,798
10547,32,32,24,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,799
10547,36,19,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,800
10548,34,14,10,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,801
10548,41,9.65,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,802
10549,31,12.5,55,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,803
10549,45,9.5,100,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,804
10549,51,53,48,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,805
10550,17,39,8,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,806
10550,19,9.2,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,807
10550,21,10,6,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,808
10550,61,28.5,10,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,809
10551,16,17.45,40,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,810
10551,35,18,20,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,811
10551,44,19.45,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,812
10552,69,36,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,813
10552,75,7.75,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,814
10553,11,21,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,815
10553,16,17.45,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,816
10553,22,21,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,817
10553,31,12.5,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,818
10553,35,18,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,819
10554,16,17.45,30,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,820
10554,23,9,20,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,821
10554,62,49.3,20,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,822
10554,77,13,10,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,823
10555,14,23.25,30,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,824
10555,19,9.2,35,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,825
10555,24,4.5,18,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,826
10555,51,53,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,827
10555,56,38,40,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,828
10556,72,34.8,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,829
10557,64,33.25,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,830
10557,75,7.75,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,831
10558,47,9.5,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,832
10558,51,53,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,833
10558,52,7,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,834
10558,53,32.8,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,835
10558,73,15,3,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,836
10559,41,9.65,12,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,837
10559,55,24,18,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,838
10560,30,25.89,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,839
10560,62,49.3,15,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,840
10561,44,19.45,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,841
10561,51,53,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,842
10562,33,2.5,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,843
10562,62,49.3,10,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,844
10563,36,19,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,845
10563,52,7,70,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,846
10564,17,39,16,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,847
10564,31,12.5,6,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,848
10564,55,24,25,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,849
10565,24,4.5,25,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,850
10565,64,33.25,18,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,851
10566,11,21,35,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,852
10566,18,62.5,18,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,853
10566,76,18,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,854
10567,31,12.5,60,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,855
10567,51,53,3,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,856
10567,59,55,40,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,857
10568,10,31,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,858
10569,31,12.5,35,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,859
10569,76,18,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,860
10570,11,21,15,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,861
10570,56,38,60,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,862
10571,14,23.25,11,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,863
10571,42,14,28,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,864
10572,16,17.45,12,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,865
10572,32,32,10,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,866
10572,40,18.4,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,867
10572,75,7.75,15,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,868
10573,17,39,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,869
10573,34,14,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,870
10573,53,32.8,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,871
10574,33,2.5,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,872
10574,40,18.4,2,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,873
10574,62,49.3,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,874
10574,64,33.25,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,875
10575,59,55,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,876
10575,63,43.9,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,877
10575,72,34.8,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,878
10575,76,18,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,879
10576,1,18,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,880
10576,31,12.5,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,881
10576,44,19.45,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,882
10577,39,18,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,883
10577,75,7.75,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,884
10577,77,13,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,885
10578,35,18,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,886
10578,57,19.5,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,887
10579,15,15.5,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,888
10579,75,7.75,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,889
10580,14,23.25,15,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,890
10580,41,9.65,9,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,891
10580,65,21.05,30,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,892
10581,75,7.75,50,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,893
10582,57,19.5,4,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,894
10582,76,18,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,895
10583,29,123.79,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,896
10583,60,34,24,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,897
10583,69,36,10,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,898
10584,31,12.5,50,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,899
10585,47,9.5,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,900
10586,52,7,4,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,901
10587,26,31.23,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,902
10587,35,18,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,903
10587,77,13,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,904
10588,18,62.5,40,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,905
10588,42,14,100,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,906
10589,35,18,4,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,907
10590,1,18,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,908
10590,77,13,60,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,909
10591,3,10,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,910
10591,7,30,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,911
10591,54,7.45,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,912
10592,15,15.5,25,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,913
10592,26,31.23,5,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,914
10593,20,81,21,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,915
10593,69,36,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,916
10593,76,18,4,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,917
10594,52,7,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,918
10594,58,13.25,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,919
10595,35,18,30,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,920
10595,61,28.5,120,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,921
10595,69,36,65,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,922
10596,56,38,5,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,923
10596,63,43.9,24,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,924
10596,75,7.75,30,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,925
10597,24,4.5,35,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,926
10597,57,19.5,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,927
10597,65,21.05,12,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,928
10598,27,43.9,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,929
10598,71,21.5,9,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,930
10599,62,49.3,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,931
10600,54,7.45,4,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,932
10600,73,15,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,933
10601,13,6,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,934
10601,59,55,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,935
10602,77,13,5,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,936
10603,22,21,48,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,937
10603,49,20,25,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,938
10604,48,12.75,6,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,939
10604,76,18,10,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,940
10605,16,17.45,30,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,941
10605,59,55,20,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,942
10605,60,34,70,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,943
10605,71,21.5,15,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,944
