_sdc_source_file,_sdc_source_file_mtime,_sdc_source_lineno,customer_id,employee_id,freight,order_date,order_id,required_date,ship_address,ship_city,ship_country,ship_name,ship_postal_code,ship_region,ship_via,shipped_date,updated_at,_sdc_source_file,_sdc_source_file_mtime,_sdc_source_lineno,discount,order_id,product_id,quantity,unit_price
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,332,LETSS,1,13.73,1997-06-25 00:00:00+00:00,10579,1997-07-23 00:00:00+00:00,87 Polk St. Suite 5,San Francisco,USA,Let's Stop N Shop,94117,CA,2,1997-07-04 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,888,0,10579,15,10,15.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,332,LETSS,1,13.73,1997-06-25 00:00:00+00:00,10579,1997-07-23 00:00:00+00:00,87 Polk St. Suite 5,San Francisco,USA,Let's Stop N Shop,94117,CA,2,1997-07-04 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,889,0,10579,75,21,7.75
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,333,OTTIK,4,75.89,1997-06-26 00:00:00+00:00,10580,1997-07-24 00:00:00+00:00,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,,3,1997-07-01 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,890,0.05,10580,14,15,23.25
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,333,OTTIK,4,75.89,1997-06-26 00:00:00+00:00,10580,1997-07-24 00:00:00+00:00,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,,3,1997-07-01 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,891,0.05,10580,41,9,9.65
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,333,OTTIK,4,75.89,1997-06-26 00:00:00+00:00,10580,1997-07-24 00:00:00+00:00,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,,3,1997-07-01 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,892,0.05,10580,65,30,21.05
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,334,FAMIA,3,3.01,1997-06-26 00:00:00+00:00,10581,1997-07-24 00:00:00+00:00,"Rua Orós, 92",Sao Paulo,Brazil,Familia Arquibaldo,05442-030,SP,1,1997-07-02 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,893,0.2,10581,75,50,7.75
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,335,BLAUS,3,27.71,1997-06-27 00:00:00+00:00,10582,1997-07-25 00:00:00+00:00,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,,2,1997-07-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,894,0,10582,57,4,19.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,335,BLAUS,3,27.71,1997-06-27 00:00:00+00:00,10582,1997-07-25 00:00:00+00:00,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,,2,1997-07-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,895,0,10582,76,14,18
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,336,WARTH,2,7.28,1997-06-30 00:00:00+00:00,10583,1997-07-28 00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,2,1997-07-04 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,896,0,10583,29,10,123.79
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,336,WARTH,2,7.28,1997-06-30 00:00:00+00:00,10583,1997-07-28 00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,2,1997-07-04 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,897,0.15,10583,60,24,34
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,336,WARTH,2,7.28,1997-06-30 00:00:00+00:00,10583,1997-07-28 00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,2,1997-07-04 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,898,0.15,10583,69,10,36
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,337,BLONP,4,59.14,1997-06-30 00:00:00+00:00,10584,1997-07-28 00:00:00+00:00,"24, place Kléber",Strasbourg,France,Blondel père et fils,67000,,1,1997-07-04 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,899,0.05,10584,31,50,12.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,338,WELLI,7,13.41,1997-07-01 00:00:00+00:00,10585,1997-07-29 00:00:00+00:00,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,SP,1,1997-07-10 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,900,0,10585,47,15,9.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,339,REGGC,9,0.48,1997-07-02 00:00:00+00:00,10586,1997-07-30 00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,1,1997-07-09 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,901,0.15,10586,52,4,7
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,340,QUEDE,1,62.52,1997-07-02 00:00:00+00:00,10587,1997-07-30 00:00:00+00:00,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1997-07-09 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,902,0,10587,26,6,31.23
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,340,QUEDE,1,62.52,1997-07-02 00:00:00+00:00,10587,1997-07-30 00:00:00+00:00,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1997-07-09 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,903,0,10587,35,20,18
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,340,QUEDE,1,62.52,1997-07-02 00:00:00+00:00,10587,1997-07-30 00:00:00+00:00,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1997-07-09 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,904,0,10587,77,20,13
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,341,QUICK,2,194.67,1997-07-03 00:00:00+00:00,10588,1997-07-31 00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,3,1997-07-10 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,905,0.2,10588,18,40,62.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,341,QUICK,2,194.67,1997-07-03 00:00:00+00:00,10588,1997-07-31 00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,3,1997-07-10 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,906,0.2,10588,42,100,14
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,342,GREAL,8,4.42,1997-07-04 00:00:00+00:00,10589,1997-08-01 00:00:00+00:00,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,OR,2,1997-07-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,907,0,10589,35,4,18
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,343,MEREP,4,44.77,1997-07-07 00:00:00+00:00,10590,1997-08-04 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,3,1997-07-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,908,0,10590,1,20,18
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,343,MEREP,4,44.77,1997-07-07 00:00:00+00:00,10590,1997-08-04 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,3,1997-07-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,909,0.05,10590,77,60,13
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,344,VAFFE,1,55.92,1997-07-07 00:00:00+00:00,10591,1997-07-21 00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,1,1997-07-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,910,0,10591,3,14,10
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,344,VAFFE,1,55.92,1997-07-07 00:00:00+00:00,10591,1997-07-21 00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,1,1997-07-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,911,0,10591,7,10,30
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,344,VAFFE,1,55.92,1997-07-07 00:00:00+00:00,10591,1997-07-21 00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,1,1997-07-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,912,0,10591,54,50,7.45
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,345,LEHMS,3,32.1,1997-07-08 00:00:00+00:00,10592,1997-08-05 00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,1,1997-07-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,913,0.05,10592,15,25,15.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,345,LEHMS,3,32.1,1997-07-08 00:00:00+00:00,10592,1997-08-05 00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,1,1997-07-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,914,0.05,10592,26,5,31.23
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,346,LEHMS,7,174.2,1997-07-09 00:00:00+00:00,10593,1997-08-06 00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,2,1997-08-13 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,915,0.2,10593,20,21,81
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,346,LEHMS,7,174.2,1997-07-09 00:00:00+00:00,10593,1997-08-06 00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,2,1997-08-13 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,916,0.2,10593,69,20,36
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,346,LEHMS,7,174.2,1997-07-09 00:00:00+00:00,10593,1997-08-06 00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,2,1997-08-13 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,917,0.2,10593,76,4,18
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,347,OLDWO,3,5.24,1997-07-09 00:00:00+00:00,10594,1997-08-06 00:00:00+00:00,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,AK,2,1997-07-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,918,0,10594,52,24,7
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,347,OLDWO,3,5.24,1997-07-09 00:00:00+00:00,10594,1997-08-06 00:00:00+00:00,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,AK,2,1997-07-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,919,0,10594,58,30,13.25
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,348,ERNSH,2,96.78,1997-07-10 00:00:00+00:00,10595,1997-08-07 00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-07-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,920,0.25,10595,35,30,18
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,348,ERNSH,2,96.78,1997-07-10 00:00:00+00:00,10595,1997-08-07 00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-07-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,921,0.25,10595,61,120,28.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,348,ERNSH,2,96.78,1997-07-10 00:00:00+00:00,10595,1997-08-07 00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-07-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,922,0.25,10595,69,65,36
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,349,WHITC,8,16.34,1997-07-11 00:00:00+00:00,10596,1997-08-08 00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,1,1997-08-12 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,923,0.2,10596,56,5,38
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,349,WHITC,8,16.34,1997-07-11 00:00:00+00:00,10596,1997-08-08 00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,1,1997-08-12 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,924,0.2,10596,63,24,43.9
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,349,WHITC,8,16.34,1997-07-11 00:00:00+00:00,10596,1997-08-08 00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,1,1997-08-12 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,925,0.2,10596,75,30,7.75
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,350,PICCO,7,35.12,1997-07-11 00:00:00+00:00,10597,1997-08-08 00:00:00+00:00,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,,3,1997-07-18 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,926,0.2,10597,24,35,4.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,350,PICCO,7,35.12,1997-07-11 00:00:00+00:00,10597,1997-08-08 00:00:00+00:00,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,,3,1997-07-18 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,927,0,10597,57,20,19.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,350,PICCO,7,35.12,1997-07-11 00:00:00+00:00,10597,1997-08-08 00:00:00+00:00,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,,3,1997-07-18 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,928,0.2,10597,65,12,21.05
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,351,RATTC,1,44.42,1997-07-14 00:00:00+00:00,10598,1997-08-11 00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,3,1997-07-18 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,929,0,10598,27,50,43.9
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,351,RATTC,1,44.42,1997-07-14 00:00:00+00:00,10598,1997-08-11 00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,3,1997-07-18 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,930,0,10598,71,9,21.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,352,BSBEV,6,29.98,1997-07-15 00:00:00+00:00,10599,1997-08-26 00:00:00+00:00,Fauntleroy Circus,London,UK,B's Beverages,EC2 5NT,,3,1997-07-21 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,931,0,10599,62,10,49.3
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,353,HUNGC,4,45.13,1997-07-16 00:00:00+00:00,10600,1997-08-13 00:00:00+00:00,City Center Plaza 516 Main St.,Elgin,USA,Hungry Coyote Import Store,97827,OR,1,1997-07-21 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,932,0,10600,54,4,7.45
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,353,HUNGC,4,45.13,1997-07-16 00:00:00+00:00,10600,1997-08-13 00:00:00+00:00,City Center Plaza 516 Main St.,Elgin,USA,Hungry Coyote Import Store,97827,OR,1,1997-07-21 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,933,0,10600,73,30,15
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,354,HILAA,7,58.3,1997-07-16 00:00:00+00:00,10601,1997-08-27 00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,1,1997-07-22 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,934,0,10601,13,60,6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,354,HILAA,7,58.3,1997-07-16 00:00:00+00:00,10601,1997-08-27 00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,1,1997-07-22 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,935,0,10601,59,35,55
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,355,VAFFE,8,2.92,1997-07-17 00:00:00+00:00,10602,1997-08-14 00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,2,1997-07-22 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,936,0.25,10602,77,5,13
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,356,SAVEA,8,48.77,1997-07-18 00:00:00+00:00,10603,1997-08-15 00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,2,1997-08-08 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,937,0,10603,22,48,21
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,356,SAVEA,8,48.77,1997-07-18 00:00:00+00:00,10603,1997-08-15 00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,2,1997-08-08 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,938,0.05,10603,49,25,20
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,357,FURIB,1,7.46,1997-07-18 00:00:00+00:00,10604,1997-08-15 00:00:00+00:00,Jardim das rosas n. 32,Lisboa,Portugal,Furia Bacalhau e Frutos do Mar,1675,,1,1997-07-29 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,939,0.1,10604,48,6,12.75
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,357,FURIB,1,7.46,1997-07-18 00:00:00+00:00,10604,1997-08-15 00:00:00+00:00,Jardim das rosas n. 32,Lisboa,Portugal,Furia Bacalhau e Frutos do Mar,1675,,1,1997-07-29 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,940,0.1,10604,76,10,18
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,358,MEREP,1,379.13,1997-07-21 00:00:00+00:00,10605,1997-08-18 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,2,1997-07-29 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,941,0.05,10605,16,30,17.45
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,358,MEREP,1,379.13,1997-07-21 00:00:00+00:00,10605,1997-08-18 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,2,1997-07-29 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,942,0.05,10605,59,20,55
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,358,MEREP,1,379.13,1997-07-21 00:00:00+00:00,10605,1997-08-18 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,2,1997-07-29 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,943,0.05,10605,60,70,34
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,358,MEREP,1,379.13,1997-07-21 00:00:00+00:00,10605,1997-08-18 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,2,1997-07-29 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,944,0.05,10605,71,15,21.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,359,TRADH,4,79.4,1997-07-22 00:00:00+00:00,10606,1997-08-19 00:00:00+00:00,"Av. Inês de Castro, 414",Sao Paulo,Brazil,Tradiçao Hipermercados,05634-030,SP,3,1997-07-31 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,945,0.2,10606,4,20,22
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,359,TRADH,4,79.4,1997-07-22 00:00:00+00:00,10606,1997-08-19 00:00:00+00:00,"Av. Inês de Castro, 414",Sao Paulo,Brazil,Tradiçao Hipermercados,05634-030,SP,3,1997-07-31 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,946,0.2,10606,55,20,24
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,359,TRADH,4,79.4,1997-07-22 00:00:00+00:00,10606,1997-08-19 00:00:00+00:00,"Av. Inês de Castro, 414",Sao Paulo,Brazil,Tradiçao Hipermercados,05634-030,SP,3,1997-07-31 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,947,0.2,10606,62,10,49.3
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,360,SAVEA,5,200.24,1997-07-22 00:00:00+00:00,10607,1997-08-19 00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-07-25 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,948,0,10607,7,45,30
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,360,SAVEA,5,200.24,1997-07-22 00:00:00+00:00,10607,1997-08-19 00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-07-25 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,949,0,10607,17,100,39
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,360,SAVEA,5,200.24,1997-07-22 00:00:00+00:00,10607,1997-08-19 00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-07-25 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,950,0,10607,33,14,2.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,360,SAVEA,5,200.24,1997-07-22 00:00:00+00:00,10607,1997-08-19 00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-07-25 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,951,0,10607,40,42,18.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,360,SAVEA,5,200.24,1997-07-22 00:00:00+00:00,10607,1997-08-19 00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1997-07-25 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,952,0,10607,72,12,34.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,361,TOMSP,4,27.79,1997-07-23 00:00:00+00:00,10608,1997-08-20 00:00:00+00:00,Luisenstr. 48,Münster,Germany,Toms Spezialitäten,44087,,2,1997-08-01 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,953,0,10608,56,28,38
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,362,DUMON,7,1.85,1997-07-24 00:00:00+00:00,10609,1997-08-21 00:00:00+00:00,"67, rue des Cinquante Otages",Nantes,France,Du monde entier,44000,,2,1997-07-30 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,954,0,10609,1,3,18
